,MLS #,Type,Status,City,Address,Unit Number,Price,Bedrooms,Total Bathrooms,Days On Market,Listing Date,Closing Date,Short Sale Y/N,Approx Sq Ft,Total Rooms,Bank Owned Y/N,Days On MLS,Monthly Maintenance Fee,Short Sale (Y/N),PARKING AVAILABLE,PARKING AVAILABLE.1,PARKING AVAILABLE.2,Zip,Elevator,A/C Central,A/C Central.1,A/C Central.2,Terrace,Terrace.1,Terrace.2,Washer/Dryer,Washer/Dryer.1,Washer/Dryer.2,Taxes,Doorman,Doorman.1,Exercise Room,Exercise Room.1,Health Club,Health Club.1,New York View,New York View.1,New York View.2,River View,River View.1,River View.2,Street_Num,Street_Name,Neighborhood,City_X,Zip_Code,Latitude,Longitude
1454,120004754,One Family,SOLD,Fairlawn,1-31 32ND ST,,"$315,000 ",3.0,2.0,153,4/20/2012,11/7/2012,,,6.0,,153,,,1 Car,,,07410-3916,,Yes,,,,,No,No,,,8032,,,,,,,No,,,No,,,1-31,32nd St,Not Found,Fair Lawn,07410,40.925824,-74.104465
1455,120010786,One Family,SOLD,"JC, Journal Square",20 GIFFORD AVE,,"$315,000 ",3.0,4.0,25,9/14/2012,11/8/2012,No,,5.0,No,25,,,1 Car,,,07304-1904,,No,,,,,No,No,,,7386,,,,,,,No,,,No,,,20,Gifford Ave,West Side,Jersey City,07304,40.7206327,-74.0741792
1456,505467,Condominium,SOLD,Hoboken,64 2ND ST,306,"$315,100 ",1.0,1.0,31,6/9/2005,9/12/2005,,490.0,3.0,,23,179.0,,,None,,7030,No,,No,,,No,,,No,,3547,No,,No,,No,,,No,,,No,,64,2nd St,Not Found,Hoboken,07030,40.7386845,-74.0299836
1457,505469,Condominium,SOLD,Hoboken,328 MADISON ST,3L,"$315,500 ",1.0,1.0,57,6/9/2005,8/29/2005,,489.0,3.0,,49,166.0,,,None,,7030,No,,No,,,No,,,Yes,,2692,No,,No,,No,,,No,,,No,,328,Madison St,Not Found,Hoboken,07030,40.742493,-74.0382688
1458,80013165,Condominium,SOLD,West New York,6019 POLK ST,2B,"$315,500 ",3.0,2.0,73,10/3/2008,1/22/2009,,1202.0,6.0,,72,230.0,,,"2 Cars, Garage, Tandem-Private",,07093-1417,No,,Yes,,,Yes,,,No,,,No,,No,,No,,,No,,,No,,6019,Polk St,Not Found,West New York,07093,40.7905784,-74.0178976
1459,80011618,Condominium,SOLD,West New York,6015 POLK ST,2A,"$315,500 ",3.0,2.0,167,9/3/2008,3/6/2009,,1202.0,6.0,,167,230.0,,,"2 Cars, Covered, Tandem-Private",,07093-1417,No,,Yes,,,Yes,,,No,,,No,,No,,No,,,No,,,No,,6015,Polk St,Not Found,West New York,07093,40.7904521,-74.0180051
1460,401737,Condominium,SOLD,Hoboken,336 BLOOMFIELD ST,2,"$315,513 ",2.0,1.0,9,3/2/2004,4/14/2004,,900.0,6.0,,7,125.0,,,None,,7030,No,,No,,,No,,,No,,2804,No,,No,,No,,,No,,,No,,336,Bloomfield St,Not Found,Hoboken,07030,40.741236,-74.0306558
1461,402899,Condominium,SOLD,Hoboken,621 WILLOW AVE,1L,"$315,621 ",1.0,1.0,41,4/7/2004,7/23/2004,,640.0,4.0,,39,244.0,,,None,,7030,No,,No,,,No,,,No,,2982,No,,No,,No,,,No,,,No,,621,Willow Ave,Not Found,Hoboken,07030,40.7448217,-74.0325288
1462,400791,Condominium,SOLD,"JC, Downtown",143 MORGAN ST,3C,"$315,700 ",1.0,1.0,2,2/2/2004,6/24/2004,,770.0,3.0,,1,162.0,,,Garage,,,Yes,,Yes,,,No,,,No,,5048,No,,No,,No,,,No,,,No,,143,Morgan St,Waldo,Jersey City,07302,40.7199689,-74.0395822
1463,403357,Condominium,SOLD,Hoboken,1021 GRAND ST,1B,"$315,900 ",1.0,1.0,3,4/21/2004,7/7/2004,,650.0,3.0,,0,176.0,,,None,,7030,No,,Yes,,,No,,,No,,3858,No,,Yes,,No,,,No,,,No,,1021,Grand St,Not Found,Hoboken,07030,40.7501154,-74.0326435
1464,504671,Condominium,SOLD,Hoboken,1300 GRAND ST,,"$315,900 ",2.0,2.0,381,4/1/2004,4/21/2005,,901.0,5.0,,0,230.0,,,None,,7030,No,,No,,,No,,,No,,4400,No,,No,,No,,,No,,,No,,1300,Grand St,Not Found,Hoboken,07030,40.7529783,-74.0311401
1465,504895,Condominium,SOLD,Hoboken,1300 GRAND ST,524,"$315,900 ",1.0,1.0,30,4/1/2004,5/2/2005,,874.0,3.0,,0,235.0,,,"1 Car, Covered, Garage",,7030,Yes,,Yes,,,No,,,Yes,,3600,No,,Yes,,No,,,No,,,No,,1300,Grand St,Not Found,Hoboken,07030,40.7529783,-74.0311401
1466,401903,Condominium,SOLD,Hoboken,230 PARK AVE,2L,"$316,000 ",1.0,1.0,13,3/10/2004,5/12/2004,,682.0,3.0,,13,125.0,,,None,,7030,No,,No,,,No,,,No,,3288,No,,No,,No,,,No,,,No,,230,Park Ave,Not Found,Hoboken,07086,40.7614914,-74.0267158
1467,410406,Condominium,SOLD,"JC, West Bergen",21 WALNUT ST,21,"$316,000 ",2.0,2.0,27,12/1/2004,3/3/2005,,1298.0,5.0,,12,180.0,,,1 Car,,7305,No,,Yes,,,Yes,,,Yes,,4057,No,,No,,No,,,No,,,No,,21,Walnut St,Hackensack River Waterfront,Jersey City,07305,40.7058116,-74.1039369
1468,511594,One Family,SOLD,Bayonne,102 WEST 55TH ST,,"$316,000 ",3.0,1.0,49,11/23/2005,4/11/2006,,,6.0,,43,,,1 Car,,,7002,,No,,,,,No,No,,,3988,,,,,,,No,,,No,,,102,W 55th St,Bayonne,Bayonne,07002,40.6876712,-74.1039529
1469,70007838,Condominium,SOLD,"JC, Downtown",319 BARROW ST,3D,"$316,000 ",1.0,1.0,44,6/8/2007,8/23/2007,,625.0,3.0,,44,250.0,,,None,,07302-3582,No,,No,,,No,,,No,,2760,No,,No,,No,,,No,,,No,,319,Barrow St,Downtown Jersey City,Jersey City,07302,40.7201826,-74.0451645
1470,70004473,Condominium,SOLD,"JC, West Bergen",24 JUNIPER ST,1,"$316,000 ",2.0,2.0,117,4/4/2007,9/24/2007,,1200.0,5.0,,117,180.0,,,2 Cars,,07305-4827,No,,Yes,,,No,,,Yes,,3800,No,,No,,No,,,Yes,,,No,,24,Juniper St,Hackensack River Waterfront,Jersey City,07305,40.7068342,-74.1027064
1471,70013253,One Family,SOLD,Bayonne,25 WEST 43RD ST,,"$316,000 ",3.0,2.0,43,9/26/2007,4/1/2008,,,6.0,,38,,,3+ Cars,,,07002-3007,,No,,,,,No,Yes,,,6537,,,,,,,No,,,No,,,25,W 43rd St,Bayonne,Bayonne,07002,40.679264,-74.106739
1472,80010084,Condominium,SOLD,Hoboken,457 2ND ST,2/1B,"$316,000 ",1.0,1.0,21,7/25/2008,9/24/2008,,508.0,3.0,,18,211.0,,,None,,07030-1886,No,,Yes,,,No,,,No,,2705,No,,No,,No,,,No,,,No,,457,2nd St,Not Found,Hoboken,07030,40.739951,-74.037379
1473,90000786,Condominium,SOLD,"JC, Downtown",60 ERIE ST,101,"$316,000 ",2.0,1.0,94,1/20/2009,7/1/2009,,693.0,4.0,,94,283.0,,,Other-See Remarks,,7307,Yes,,Yes,,,No,,,No,,0,No,,No,,No,,,No,,,No,,60,Erie St,Downtown Jersey City,Jersey City,07302,40.7235984,-74.0439299
1474,90003647,Cooperative,SOLD,Union City,100 MANHATTAN AVE,1509,"$316,000 ",2.0,2.0,74,3/20/2009,8/18/2009,,1043.0,5.0,,74,1057.0,,,1 Car,,07087-5240,Yes,,No,,,Yes,,,No,,0,Yes,,Yes,,Yes,,,Yes,,,Yes,,100,Manhattan Ave,Not Found,Union City,07087,40.7514201,-74.0385689
1475,90004208,Condominium,SOLD,"JC, Downtown",42 COLES ST,1L,"$316,000 ",1.0,2.0,150,4/2/2009,11/6/2009,,707.0,4.0,,150,235.0,,,None,,07302-2666,No,,No,,,No,,,Yes,,3531,No,,No,,No,,,No,,,No,,42,Coles St,Downtown Jersey City,Jersey City,07302,40.7230465,-74.04755
1476,100003551,Condominium,SOLD,"JC, West Bergen",16 JUNIPER ST,1,"$316,160 ",2.0,3.0,31,3/18/2010,6/30/2010,,1400.0,7.0,,31,190.0,No,,2 Cars,,07305-4826,No,,Yes,,,No,,,Yes,,5000,No,,No,,No,,,No,,,Yes,,16,Juniper St,Hackensack River Waterfront,Jersey City,07305,40.7069467,-74.1027734
1477,501765,Condominium,SOLD,"JC, West Bergen",31 CEDAR ST,,"$316,500 ",2.0,1.0,11,2/28/2005,4/29/2005,,1286.0,5.0,,8,180.0,,,"1 Car, Other-See Remarks",,7305,No,,Yes,,,Yes,,,No,,3689,No,,No,,No,,,No,,,No,,31,Cedar St,Hackensack River Waterfront,Jersey City,07305,40.7057307,-74.1051166
1478,100001000,Condominium,SOLD,Hoboken,625 WILLOW AVE,2R,"$316,500 ",1.0,1.0,76,1/22/2010,5/11/2010,,600.0,3.0,,73,265.0,,,None,,07030-6922,No,,No,,,No,,,No,,5543,No,,No,,No,,,No,,,No,,625,Willow Ave,Not Found,Hoboken,07030,40.7449682,-74.0324841
1479,402324,Condominium,SOLD,Union City,4401 PARK AVE,5A,"$316,600 ",2.0,2.0,238,3/22/2004,7/25/2005,,989.0,4.0,,237,175.0,,,Other-See Remarks,,7087,Yes,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,4401,Park Ave,Not Found,Union City,07087,40.7764538,-74.0192015
1480,306665,Condominium,SOLD,"JC, Journal Square",2600 KENNEDY BLVD,9C,"$317,000 ",2.0,2.0,61,8/15/2003,1/12/2004,,1900.0,5.0,,55,745.0,,,"Other-See Remarks, None",,,Yes,,No,,,No,,,No,,3044,No,,No,,No,,,No,,,Yes,,2600,John F Kennedy Blvd W,McGinley Square,Jersey City,07306,40.7256706,-74.0726787
1481,407072,Condominium,SOLD,Hoboken,519 WILLOW AVE,3,"$317,000 ",2.0,1.0,11,8/16/2004,10/22/2004,,700.0,4.0,,9,259.0,,,None,,7030,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,519,Willow Ave,Not Found,Hoboken,07030,40.7430935,-74.0330459
1482,408033,One Family,SOLD,North Bergen,1502 51ST ST,,"$317,000 ",3.0,1.0,60,9/21/2004,1/11/2005,,,,,60,,,2 Cars,,,7047,,No,,,,,No,Yes,,,3562,,,,,,,No,,,No,,,1502,51st St,Not Found,North Bergen,07047,40.7870278,-74.0288076
1483,504008,One Family,SOLD,Bayonne,8 EGAN CT,,"$317,000 ",2.0,1.0,21,5/4/2005,7/29/2005,,,,,16,,,"1 Car, Attached, Garage",,,7002,,Yes,,,,,No,No,,,3289,,,,,,,No,,,No,,,8,Egan Ct,Constable Hook,Bayonne,07002,40.648894,-74.1252991
1484,507824,Condominium,SOLD,Out of Area,103 MICHAEL CT,103,"$317,000 ",2.0,3.0,135,8/23/2005,1/10/2006,,1300.0,7.0,,133,220.0,,,3+ Cars,,7095,No,,Yes,,,Yes,,,No,,3654,No,,No,,No,,,No,,,No,,Not Found,Not Found,Not Found,Not Found,Not Found,40.0583238,-74.4056612
1485,70003265,Cooperative,SOLD,Fort Lee,5 HORIZON RD,904,"$317,000 ",1.0,2.0,50,3/13/2007,6/26/2007,,1024.0,5.0,,50,1407.0,,,1 Car,,7024,No,,Yes,,,Yes,,,No,,,Yes,,Yes,,No,,,Yes,,,Yes,,5,Horizon Rd,Not Found,Fort Lee,07024,40.8427971,-73.972357
1486,70005170,One Family,SOLD,Bayonne,68 WEST 54TH ST,,"$317,000 ",2.0,2.0,49,4/17/2007,9/12/2007,,,5.0,,48,,,"1 Car, Covered, Garage",,,7002,,No,,,,,No,No,,,6542,,,,,,,No,,,No,,,68,W 54th St,Bayonne,Bayonne,07002,40.686439,-74.103375
1487,70013286,One Family,SOLD,North Bergen,311 78TH ST,,"$317,000 ",3.0,1.0,102,10/1/2007,2/1/2008,,,7.0,,102,,,None,,,07047-5623,,No,,,,,No,Yes,,,4558,,,,,,,No,,,No,,,311,78th St,Not Found,North Bergen,07047,40.799181,-74.004093
1488,70016410,One Family,SOLD,Teaneck,50 FENIMORE RD,,"$317,000 ",4.0,3.0,30,12/8/2007,2/15/2008,,,8.0,,27,,,"1 Car, Attached, Garage",,,7666,,No,,,,,No,Yes,,,,,,,,,,No,,,No,,,50,Fenimore Rd,Not Found,Teaneck,07666,40.873837,-74.01449
1489,70015932,One Family,SOLD,Bayonne,29 WEST 29TH ST,,"$317,000 ",3.0,2.0,63,11/28/2007,4/15/2008,,,6.0,,63,,,3+ Cars,,,07002-3809,,No,,,,,No,Yes,,,5395,,,,,,,No,,,No,,,29,W 29th St,Constable Hook,Bayonne,07002,40.669336,-74.115428
1490,80009694,Condominium,SOLD,"JC, Downtown",158 WAYNE ST,206A,"$317,000 ",1.0,1.0,39,7/17/2008,9/26/2008,,855.0,3.0,,39,489.0,,,1 Car,,07302-3440,Yes,,Yes,,,No,,,Yes,,5076,No,,Yes,,Yes,,,No,,,No,,158,Wayne St,Downtown Jersey City,Jersey City,07302,40.7208416,-74.0494175
1491,90002086,Condominium,SOLD,Union City,4401 PARK AVE,2B,"$317,000 ",2.0,2.0,0,2/17/2009,3/27/2009,,990.0,5.0,,0,171.0,,,"1 Car, Garage",,07087-6360,Yes,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,4401,Park Ave,Not Found,Union City,07087,40.7764538,-74.0192015
1492,100010646,Condominium,SOLD,Union City,809 22ND ST,1308,"$317,000 ",2.0,2.0,169,8/16/2010,2/28/2011,,1143.0,5.0,,168,452.0,,,"1 Car, Covered, Garage",,07087-2108,Yes,,No,,,No,,,Yes,,0,Yes,,Yes,,No,,,Yes,,,Yes,,809,22nd St,Not Found,Union City,07087,40.768013,-74.037812
1493,110001635,Condominium,SOLD,Hoboken,1001 CLINTON ST,3f,"$317,000 ",1.0,1.0,96,2/11/2011,7/29/2011,,650.0,4.0,,96,231.0,,,"1 Car, Garage",,07030-3108,Yes,,Yes,,,Yes,,,No,,5200,No,,No,,No,,,No,,,No,,1001,Clinton St,Not Found,Hoboken,07030,40.7494821,-74.0318126
1494,110010482,Condominium,SOLD,Hoboken,625 WILLOW AVE,4L,"$317,000 ",1.0,1.0,25,9/9/2011,12/16/2011,,600.0,4.0,,25,263.0,,,None,,07030-6921,No,,No,,,Yes,,,No,,5219,No,,No,,No,,,Yes,,,No,,625,Willow Ave,Not Found,Hoboken,07030,40.7449682,-74.0324841
1495,403674,One Family,SOLD,Union City,917 18TH ST,,"$317,240 ",4.0,2.0,246,3/7/2004,4/21/2005,,,,,187,,,2 Cars,,,7087,,No,,,,,No,No,,,6211,,,,,,,No,,,No,,,917,18th St,Not Found,Union City,07087,40.76593,-74.041169
1496,407763,One Family,SOLD,North Bergen,1509-1511 44TH ST,,"$317,250 ",3.0,2.0,16,9/8/2004,12/15/2004,,,,,11,,,3+ Cars,,,7047,,No,,,,,No,Yes,,,4405,,,,,,,No,,,No,,,1511,44th St,Not Found,North Bergen,07047,40.7827173,-74.0315869
1497,404750,Condominium,SOLD,Hoboken,1105 WASHINGTON ST,4B,"$317,500 ",1.0,1.0,4,6/3/2004,7/29/2004,,700.0,4.0,,3,116.0,,,None,,7030,No,,No,,,No,,,Yes,,3995,No,,No,,No,,,No,,,No,,1105,Washington St,Not Found,Hoboken,07030,40.7500339,-74.0271231
1498,60005908,One Family,SOLD,North Bergen,6215 NEWKIRK AVE,,"$317,500 ",2.0,2.0,28,5/5/2006,6/23/2006,,,7.0,,25,,,None,,,7047,,No,,,,,No,No,,,3460,,,,,,,No,,,No,,,6215,Newkirk Ave,Not Found,North Bergen,07047,40.794205,-74.021288
1499,110003259,One Family,SOLD,Clifton,151 HAMILTON AVE,,"$317,500 ",6.0,2.0,43,3/21/2011,7/29/2011,No,,11.0,No,43,,,"3+ Cars, Garage, Detached",,,07011-1223,,No,,,,,No,No,,,"10,700",,,,,,,No,,,No,,,151,Hamilton Ave,Not Found,Clifton,07011,40.881406,-74.1353582
1500,309481,Condominium,SOLD,"JC, Downtown",143 MORGAN ST,5C,"$317,750 ",1.0,1.0,43,9/30/2003,6/16/2004,,770.0,3.0,,0,162.0,,,"1 Car, Garage",,,Yes,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,143,Morgan St,Waldo,Jersey City,07302,40.7199689,-74.0395822
1501,90005868,Cooperative,SOLD,Fort Lee,555 NORTH AVE,11F,"$317,895 ",3.0,2.0,116,5/8/2009,9/21/2009,,1450.0,6.0,,116,1979.0,,,"1 Car, Other-See Remarks",,7024,No,,Yes,,,No,,,No,,0,Yes,,Yes,,No,,,Yes,,,No,,555,North Ave,Not Found,Fort Lee,07024,40.854024,-73.982169
1502,60009001,Condominium,SOLD,"JC, West Bergen",3 GREENWICH DR,92,"$317,990 ",1.0,1.0,97,7/8/2006,12/18/2006,,808.0,4.0,,94,227.0,,,"1 Car, Covered",,07305-1158,Yes,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,3,Greenwich Dr,Hackensack River Waterfront,Jersey City,07305,40.7170763,-74.0932334
1503,308906,Condominium,SOLD,Hoboken,77 RIVER ST-81,9,"$318,000 ",1.0,1.0,25,11/6/2003,1/20/2004,,869.0,4.0,,24,345.0,,,"1 Car, Garage",,7030,Yes,,No,,,No,,,No,,5052,No,,No,,No,,,Yes,,,No,,Not Found,River St,Not Found,Hoboken,07030,40.7424821,-74.0272429
1504,400360,One Family,SOLD,North Bergen,1119 8TH ST,,"$318,000 ",5.0,3.0,22,1/13/2004,3/15/2004,,,,,19,,,Garage,,,7047,,No,,,,,No,No,,,5683,,,,,,,No,,,No,,,1119,8th St,Not Found,North Bergen,07047,40.759429,-74.0454139
1505,402735,One Family,SOLD,North Bergen,9012 NEW YORK AVE,,"$318,000 ",4.0,3.0,72,11/19/2003,4/2/2004,,,,,0,,,"3+ Cars, Garage, Detached",,,7047,,No,,,,,No,No,,,4880,,,,,,,No,,,No,,,9012,New York Ave,Not Found,North Bergen,07047,40.8065598,-73.997726
1506,404873,Condominium,SOLD,Guttenberg,7000 BLVD EAST,,"$318,000 ",2.0,2.0,47,5/28/2004,9/28/2004,,1337.0,5.0,,36,845.0,,,Garage,,7093,Yes,,No,,,No,,,No,,5988,Yes,,Yes,,Yes,,,Yes,,,Yes,,Not Found,Guttenberg St,Not Found,Egg Harbor City,08215,39.539751,-74.617421
1507,500505,One Family,SOLD,"JC, West Bergen",10 STEGMAN TERRACE,,"$318,000 ",6.0,1.0,21,1/17/2005,3/15/2005,,,,,19,,,"3+ Cars, Garage, Detached",,,7305,,No,,,,,No,Yes,,,4753,,,,,,,No,,,No,,,10,Stegman Terrace,Hackensack River Waterfront,Jersey City,07305,40.7088096,-74.091685
1508,409420,Condominium,SOLD,North Bergen,7706 MARINE RD,104,"$318,000 ",1.0,1.0,95,11/4/2004,3/29/2005,,636.0,3.0,,91,218.0,,,1 Car,,7047,No,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,Yes,,,Yes,,7706,Marine Rd,Not Found,North Bergen,07047,40.7954197,-73.9952098
1509,501050,Condominium,SOLD,"JC, Downtown",314 4TH ST,2L,"$318,000 ",1.0,1.0,18,1/29/2005,4/21/2005,,700.0,4.0,,8,215.0,,,1 Car,,7302,No,,No,,,Yes,,,Yes,,3600,No,,No,,No,,,No,,,No,,314,4th St,Downtown Jersey City,Jersey City,07302,40.7242889,-74.0480878
1510,402316,Condominium,SOLD,Union City,4401 PARK AVE,3E,"$318,000 ",2.0,2.0,409,3/22/2004,7/7/2005,,960.0,4.0,,408,170.0,,,Other-See Remarks,,7087,Yes,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,4401,Park Ave,Not Found,Union City,07087,40.7764538,-74.0192015
1511,501447,Condominium,SOLD,North Bergen,7706 MARINE RD,122,"$318,000 ",1.0,1.0,115,2/18/2005,8/18/2005,,638.0,4.0,,111,218.0,,,1 Car,,7047,No,,Yes,,,No,,,No,,9776,No,,No,,No,,,Yes,,,Yes,,7706,Marine Rd,Not Found,North Bergen,07047,40.7954197,-73.9952098
1512,509724,One Family,SOLD,"JC, Heights",54 TERRACE AVE,,"$318,000 ",4.0,2.0,140,10/6/2005,4/24/2006,,,7.0,,137,,,None,,,7307,,No,,,,,No,No,,,5297,,,,,,,No,,,No,,,54,Terrace Ave,The Heights,Jersey City,07307,40.7480685,-74.0593016
1513,508751,Cooperative,SOLD,West New York,6209 BLVD EAST,4ES,"$318,000 ",2.0,1.0,163,9/16/2005,5/18/2006,,1100.0,6.0,,162,706.0,,,None,,7093,Yes,,No,,,No,,,No,,,No,,No,,No,,,Yes,,,Yes,,Not Found,J F Kennedy Blvd E,Not Found,West New York,07093,40.7854937,-74.0081343
1514,60009974,One Family,SOLD,Bayonne,81 WEST 6TH ST,,"$318,000 ",4.0,2.0,18,7/27/2006,10/13/2006,,,7.0,,13,,,2 Cars,,,7002,,No,,,,,No,No,,,4657,,,,,,,No,,,No,,,81,W 6th St,Constable Hook,Bayonne,07002,40.652626,-74.132572
1515,60011255,Condominium,SOLD,"JC, Bergen-Lafayett",300 COMMUNIPAW AVE,121,"$318,000 ",1.0,1.0,84,8/29/2006,1/16/2007,,845.0,3.0,,83,183.0,,,1 Car,,7306,Yes,,Yes,,,No,,,Yes,,,No,,No,,Yes,,,No,,,No,,300,Communipaw Ave,Not Found,Jersey City,07304,40.7096678,-74.0601588
1516,60012435,Condominium,SOLD,Secaucus,8 RIVERVIEW CT,8,"$318,000 ",2.0,2.0,118,9/23/2006,3/30/2007,,1104.0,5.0,,116,157.0,,,1 Car,,7094,No,,No,,,No,,,Yes,,3566,No,,No,,No,,,No,,,No,,8,Riverview Ct,Not Found,Secaucus,07094,40.8033064,-74.0593884
1517,60013308,One Family,SOLD,"JC, Downtown",147 HALLADAY ST,,"$318,000 ",4.0,2.0,245,10/10/2006,7/12/2007,,,7.0,,242,,,None,,,7302,,No,,,,,No,Yes,,,877,,,,,,,No,,,No,,,147,Halladay St,Bergen/Lafayette,Jersey City,07304,40.7087379,-74.0679551
1518,70007622,One Family,SOLD,"JC, West Bergen",202 EGE AVE,,"$318,000 ",6.0,2.0,46,6/4/2007,8/21/2007,,,10.0,,45,,,None,,,07304-1413,,No,,,,,No,No,,,3985,,,,,,,No,,,No,,,202,Ege Ave,Not Found,Jersey City,07304,40.7150294,-74.0844828
1519,70005780,One Family,SOLD,"JC, Greenville",100 STEGMAN ST,,"$318,000 ",6.0,2.0,54,4/25/2007,9/6/2007,,,13.0,,49,,,2 Cars,,,07305-3209,,No,,,,,No,Yes,,,3130,,,,,,,No,,,No,,,100,Stegman St,Greenville,Jersey City,07305,40.7033334,-74.0819053
1520,80002496,Condominium,SOLD,"JC, Downtown",227 3RD ST,3L,"$318,000 ",1.0,1.0,33,2/6/2008,4/29/2008,,600.0,4.0,,17,185.0,,,None,,7302,No,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,227,3rd St,Not Found,Hoboken,07030,40.7404731,-74.0327797
1521,80000471,Condominium,SOLD,"JC, Journal Square",277 HARRISON AVE,E6,"$318,000 ",4.0,2.0,47,1/11/2008,5/13/2008,,1220.0,6.0,,47,571.0,,,None,,07304-1724,Yes,,No,,,No,,,No,,1416,No,,No,,No,,,No,,,No,,277,Harrison Ave,West Side,Jersey City,07304,40.7213885,-74.0799032
1522,90001489,Condominium,SOLD,Secaucus,599 SANDERLING CT,599,"$318,000 ",2.0,2.0,34,2/5/2009,4/24/2009,,1129.0,6.0,,34,322.0,,,"2 Cars, Attached, Covered, Tandem-Shared",,07094-2220,No,,Yes,,,Yes,,,Yes,,4375,Yes,,No,,No,,,No,,,No,,599,Sanderling Ct,Not Found,Secaucus,07094,40.7847584,-74.0772961
1523,80014803,One Family,SOLD,Garfield,152 CHESTNUT ST,,"$318,000 ",2.0,2.0,134,11/12/2008,10/6/2009,,,6.0,,134,,,"1 Car, Attached, Garage",,,07026-2728,,Yes,,,,,No,No,,,6024,,,,,,,No,,,No,,,152,Chestnut St,Not Found,Garfield,07026,40.8796,-74.107225
1524,90005708,Condominium,SOLD,Hoboken,208 WILLOW AVE,302,"$318,000 ",1.0,1.0,117,5/4/2009,10/21/2009,,600.0,3.0,,116,217.0,,,None,,07030-3640,No,,No,,,Yes,,,No,,4421,No,,No,,No,,,No,,,No,,208,Willow Ave,Not Found,Hoboken,07030,40.7394839,-74.0341463
1525,90013065,Condominium,SOLD,Hoboken,125 WILLOW AVE,4N,"$318,000 ",1.0,1.0,122,10/19/2009,5/20/2010,,670.0,3.0,,122,275.0,,,None,,07030-3669,No,,No,,,No,,,Yes,,5112,No,,No,,No,,,No,,,No,,125,Willow Ave,Not Found,Hoboken,07030,40.7384143,-74.034476
1526,110011059,Condominium,SOLD,"JC, Bergen-Lafayett",704 GRAND ST,6,"$318,000 ",2.0,2.0,125,9/23/2011,3/2/2012,,1800.0,5.0,No,125,450.0,No,,"1 Car, Covered",,7304,Yes,,Yes,,,No,,,Yes,,7593,No,,No,,No,,,No,,,No,,704,Grand St,Bergen/Lafayette,Jersey City,07304,40.7160136,-74.0669291
1527,120002321,One Family,SOLD,"JC, Heights",392 WEBSTER AVE,,"$318,000 ",2.0,2.0,17,2/28/2012,5/16/2012,,,7.0,,17,,,"2 Cars, Garage",,,7307,,No,,,,,Yes,Yes,,,7638,,,,,,,No,,,No,,,392,County Road 669,The Heights,Jersey City,07087,40.7517566,-74.0415421
1528,305375,Condominium,SOLD,Hoboken,800-830 GRAND ST,513,"$318,216 ",1.0,1.0,28,7/8/2003,5/18/2004,,952.0,5.0,,28,175.0,,,Other-See Remarks,,7030,Yes,,Yes,,,No,,,Yes,,,No,,No,,Yes,,,No,,,No,,830,Grand St,Not Found,Hoboken,07030,40.7473897,-74.033715
1529,90003137,Condominium,SOLD,North Bergen,517 74TH ST,412,"$318,250 ",2.0,3.0,73,3/10/2009,8/12/2009,,1675.0,5.0,,73,230.0,,,"1 Car, Garage",,07047-5414,Yes,,Yes,,,No,,,Yes,,5373,No,,No,,No,,,No,,,No,,517,74th St,Not Found,North Bergen,07047,40.7989728,-74.0100692
1530,507834,Condominium,SOLD,"JC, West Bergen",5 SOHO DR,111B,"$318,500 ",2.0,1.0,231,8/22/2005,5/15/2006,,975.0,6.0,,228,200.0,,,"1 Car, Covered, Garage",,07305-1138,No,,Yes,,,No,,,No,,4000,No,,No,,No,,,No,,,No,,Not Found,Soho Dr,Hackensack River Waterfront,Jersey City,07304,40.71665,-74.0914616
1531,70010805,Condominium,SOLD,Secaucus,112 RIVERVIEW CT,112,"$318,500 ",2.0,2.0,41,8/9/2007,11/4/2007,,1104.0,5.0,,41,157.0,,,1 Car,,07094-4061,No,,No,,,No,,,Yes,,3534,No,,No,,No,,,No,,,Yes,,112,Riverview Ct,Not Found,Secaucus,07094,40.8034312,-74.0589744
1532,80000575,Condominium,SOLD,"JC, Journal Square",162 FAIRVIEW AVE,4,"$318,500 ",3.0,1.0,74,1/14/2008,4/30/2008,,1357.0,7.0,,74,370.0,,,1 Car,,7306,No,,No,,,No,,,Yes,,4785,No,,No,,No,,,No,,,No,,162,Fairview Ave,West Side,Jersey City,07304,40.7247614,-74.075155
1533,100009580,Condominium,SOLD,Hoboken,300 1ST ST,4N,"$318,500 ",1.0,1.0,26,7/21/2010,10/12/2010,,621.0,3.0,,25,179.0,No,,None,,07030-2476,No,,Yes,,,No,,,No,,4790,No,,No,,No,,,No,,,No,,300,1st St,Not Found,Hoboken,07030,40.7383302,-74.0345581
