,MLS #,Type,Status,City,Address,Unit Number,Price,Bedrooms,Total Bathrooms,Days On Market,Listing Date,Closing Date,Short Sale Y/N,Approx Sq Ft,Total Rooms,Bank Owned Y/N,Days On MLS,Monthly Maintenance Fee,Short Sale (Y/N),PARKING AVAILABLE,PARKING AVAILABLE.1,PARKING AVAILABLE.2,Zip,Elevator,A/C Central,A/C Central.1,A/C Central.2,Terrace,Terrace.1,Terrace.2,Washer/Dryer,Washer/Dryer.1,Washer/Dryer.2,Taxes,Doorman,Doorman.1,Exercise Room,Exercise Room.1,Health Club,Health Club.1,New York View,New York View.1,New York View.2,River View,River View.1,River View.2,Street_Num,Street_Name,Neighborhood,City_X,Zip_Code,Latitude,Longitude
37,100002016,Condominium,SOLD,Bayonne,205 AVENUE B,1B,"$155,000 ",2.0,1,73,2/15/2010,6/29/2010,,640.0,4.0,,73,127,,,None,,7002,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,205,Avenue B,Bayonne,Bayonne,07002,40.684124599999997,-74.107953600000002
38,100002251,Condominium,SOLD,North Bergen,133 73RD ST,12,"$155,000 ",2.0,1,57,2/19/2010,6/30/2010,,802.0,4.0,,57,221,No,,Other-See Remarks,,07047-5870,No,,No,,,No,,,No,,2530,No,,No,,No,,,Yes,,,Yes,,133,73rd St,Not Found,North Bergen,07047,40.795033699999998,-74.003289499999994
39,100001687,Condominium,SOLD,"JC, Journal Square",2787 JOHN F KENNEDY PARKWAY,207A,"$155,000 ",1.0,1,24,2/5/2010,7/2/2010,,635.0,3.0,,24,320,No,,Other-See Remarks,,07306-5583,Yes,,No,,,No,,,No,,1507,Yes,,Yes,,Yes,,,No,,,No,,2787,John F Kennedy Blvd W,Not Found,Jersey City,07306,40.731110299999997,-74.068035199999997
40,100009106,One Family,SOLD,"JC, Journal Square",10 BELVIDERE AVE,,"$155,000 ",3.0,2,20,7/10/2010,10/26/2010,,,7.0,,17,,,1 Car,,,07304-1301,,No,,,,,No,No,,,,,,,,,,No,,,No,,,10,Belvidere Ave,West Side,Jersey City,07304,40.722215400000003,-74.083417499999996
41,80011770,One Family,SOLD,North Bergen,8511 4TH AVE,,"$155,000 ",2.0,1,757,9/1/2008,11/2/2010,,,4.0,,752,,,Other-See Remarks,,,07047-5126,,No,,,,,No,No,,,4714,,,,,,,No,,,No,,,8511,4th Ave,Not Found,North Bergen,07047,40.806994000000003,-74.007368999999997
42,100007757,One Family,SOLD,North Bergen,1125 72ND ST,,"$155,000 ",3.0,1,48,6/11/2010,11/10/2010,Yes,,6.0,,48,,,"1 Car, Garage, Detached",,,07047-3913,,No,,,,,No,No,,,3536,,,,,,,No,,,No,,,1125,72nd St,Not Found,North Bergen,07047,40.799717899999997,-74.01574269999999
43,100010489,Condominium,SOLD,Secaucus,2 RADIO AVE,C8,"$155,000 ",2.0,1,52,8/13/2010,11/23/2010,,878.0,4.0,No,52,360,No,,1 Car,,07094-3849,No,,No,,,No,,,No,,3068,No,,No,,No,,,No,,,No,,2,Radio Ave,Not Found,Secaucus,07094,40.793221000000003,-74.055546399999997
44,90012593,Condominium,SOLD,Secaucus,633 Harmon Cove Tower,633,"$155,000 ",0.0,1,425,10/8/2009,1/24/2011,,649.0,3.0,,425,343,No,,"1 Car, Garage",,07094-1733,Yes,,Yes,,,No,,,Yes,,2342,Yes,,No,,Yes,,,Yes,,,Yes,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
45,100014462,Condominium,SOLD,"JC, Heights",136 NEW YORK AVE,3L,"$155,000 ",2.0,2,34,11/18/2010,3/25/2011,,725.0,4.0,,34,236,Yes,,None,,7307,No,,Yes,,,No,,,No,,5522,No,,No,,No,,,No,,,No,,136,New York Ave,The Heights,Jersey City,07307,40.7407945,-74.04733499999999
46,100013296,Cooperative,SOLD,Union City,100 MANHATTAN AVE,2319,"$155,000 ",1.0,1,99,10/21/2010,4/5/2011,,780.0,4.0,,99,707,No,,Other-See Remarks,,07087-5240,Yes,,No,,,Yes,,,No,,,Yes,,Yes,,No,,,No,,,No,,100,Manhattan Ave,Not Found,Union City,07087,40.751420099999997,-74.038568900000001
47,100008568,Condominium,SOLD,"JC, Heights",118 LEONARD ST,6,"$155,000 ",1.0,2,246,7/1/2010,4/12/2011,,900.0,4.0,,246,235,,,None,,7307,No,,Yes,,,No,,,No,,3235,No,,No,,No,,,No,,,No,,118,County Road 668,The Heights,Jersey City,07307,40.756767000000004,-74.04852919999999
48,100013059,Condominium,SOLD,Guttenberg,7000 EAST BOULEVARD,25A,"$155,000 ",1.0,1,175,10/14/2010,5/9/2011,,766.0,3.0,Yes,175,725,Yes,,"1 Car, Covered",,07093-4840,Yes,,Yes,,,No,,,No,,5185,Yes,,Yes,,Yes,,,Yes,,,Yes,,7000,Boulevard E,Not Found,Guttenberg,07093,40.7913687,-74.000609799999992
49,110002187,Condominium,SOLD,Bayonne,55 WEST 1ST ST,A7,"$155,000 ",2.0,1,51,2/23/2011,6/6/2011,,980.0,5.0,No,50,123,No,,1 Car,,07002-2393,No,,No,,,No,,,No,,4866,No,,No,,No,,,No,,,No,,55,W 1st St,Constable Hook,Bayonne,07002,40.6455567,-74.130990299999993
50,110000849,Condominium,SOLD,North Bergen,7117 PARK AVE,C6,"$155,000 ",1.0,1,149,1/22/2011,6/29/2011,,700.0,4.0,,149,294,,,1 Car,,07047-5846,No,,No,,,No,,,No,,2968,No,,No,,No,,,No,,,No,,7117,Park Ave,Not Found,North Bergen,07093,40.793845500000003,-74.002565799999999
51,110004851,One Family,SOLD,"JC, Greenville",224 NEPTUNE AVE,,"$155,000 ",4.0,3,25,4/21/2011,6/30/2011,No,,9.0,No,23,,,None,,,7305,,No,,,,,No,No,,,4625,,,,,,,No,,,No,,,224,Neptune Ave,Greenville,Jersey City,07305,40.695940299999997,-74.098046699999998
52,110003258,Condominium,SOLD,North Bergen,9060 PALISADE AVE,411,"$155,000 ",1.0,1,101,3/21/2011,7/5/2011,,950.0,5.0,No,101,359,No,,Other-See Remarks,,07047-6182,Yes,,Yes,,,Yes,,,No,,2323,Yes,,Yes,,No,,,No,,,No,,9060,Palisade Ave,Not Found,North Bergen,07047,40.806833400000002,-73.995760300000001
53,110003702,Condominium,SOLD,"JC, Heights",136 NEW YORK AVE,3R,"$155,000 ",2.0,2,35,3/30/2011,8/15/2011,,797.0,4.0,,35,262,Yes,,None,,7307,No,,Yes,,,No,,,No,,5336,No,,No,,No,,,No,,,No,,136,New York Ave,The Heights,Jersey City,07307,40.7407945,-74.04733499999999
54,90007120,Condominium,SOLD,North Bergen,1445 68TH ST,B,"$155,000 ",2.0,1,605,6/6/2009,8/17/2011,,792.0,4.0,,605,365,,,1 Car,,7047,No,,No,,,No,,,No,,2483,No,,No,,No,,,No,,,No,,1445,68th St,Not Found,North Bergen,07047,40.798436000000002,-74.020066900000003
55,110000155,Cooperative,SOLD,Bayonne,17-21 WEST 33RD ST,19C,"$155,000 ",1.0,1,182,1/4/2011,9/8/2011,,970.0,4.0,No,181,500,No,,1 Car,,07002-3907,No,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,No,,,No,,21,W 33rd St,Bayonne,Bayonne,07002,40.672563099999998,-74.112256399999993
56,110004597,Condominium,SOLD,Newark,98 CALLAHAN CT,1,"$155,000 ",2.0,2,94,4/18/2011,9/9/2011,,800.0,5.0,No,95,250,Yes,,1 Car,,07103-3154,No,,Yes,,,No,,,No,,2337,No,,No,,No,,,No,,,No,,98,Callahan Ct,University Heights,Newark,07103,40.740899499999998,-74.182666699999999
57,100012430,One Family,SOLD,Secaucus,14 BLANCHE ST,,"$155,000 ",2.0,1,245,9/28/2010,11/23/2011,No,,4.0,No,244,,,2 Cars,,,07094-2002,,No,,,,,No,No,,,,,,,,,,No,,,No,,,14,Blanche St,Not Found,Secaucus,07094,40.770593900000001,-74.067270100000002
58,110011027,One Family,SOLD,"JC, Greenville",284 PRINCETON AVE,,"$155,000 ",5.0,2,42,9/22/2011,12/1/2011,,,9.0,,41,,,1 Car,,,7305,,No,,,,,No,No,,,5357,,,,,,,No,,,No,,,284,Princeton Ave,Greenville,Jersey City,07305,40.690508000000001,-74.090717799999993
59,110007269,Condominium,SOLD,North Bergen,9060 PALISADE AVE,910,"$155,000 ",1.0,1,145,6/17/2011,12/27/2011,,810.0,5.0,No,145,525,No,,Other-See Remarks,,07047-6182,Yes,,Yes,,,Yes,,,No,,2853,Yes,,Yes,,No,,,No,,,No,,9060,Palisade Ave,Not Found,North Bergen,07047,40.806833400000002,-73.995760300000001
60,110009300,One Family,SOLD,Kearny,32 PATTERSON ST,,"$155,000 ",4.0,1,14,8/5/2011,2/10/2012,No,,7.0,No,13,,,Garage,,,07032-1918,,No,,,,,No,No,,,6869,,,,,,,No,,,No,,,32,Patterson St,Not Found,Kearny,07032,40.757663000000001,-74.156724999999994
61,110009777,Condominium,SOLD,"JC, West Bergen",3 GREENWICH DR,117,"$155,000 ",1.0,1,90,8/18/2011,2/28/2012,,1059.0,6.0,,90,359,Yes,,"1 Car, Covered, Garage",,07305-1159,Yes,,Yes,,,Yes,,,Yes,,5730,No,,No,,No,,,Yes,,,No,,3,Greenwich Dr,Hackensack River Waterfront,Jersey City,07305,40.717076300000002,-74.093233400000003
62,110011892,One Family,SOLD,"JC, Heights",184 COLUMBIA AVE,,"$155,000 ",4.0,3,83,8/30/2011,4/2/2012,No,,7.0,Yes,35,,,"1 Car, Attached",,,7307,,No,,,,,No,No,,,6418,,,,,,,No,,,No,,,184,Columbia Ave,The Heights,Jersey City,07307,40.754208200000001,-74.052936799999998
63,120002572,Condominium,SOLD,Guttenberg,7000 BLVD EAST,20E,"$155,000 ",1.0,1,31,3/3/2012,4/23/2012,,875.0,4.0,,31,875,,,Other-See Remarks,,07093-4835,Yes,,No,,,No,,,No,,4407,Yes,,Yes,,Yes,,,Yes,,,Yes,,Not Found,Guttenberg St,Not Found,Egg Harbor City,08215,39.539751000000003,-74.617420999999993
64,110011456,One Family,SOLD,"JC, Greenville",306 CLERK ST,,"$155,000 ",6.0,2,146,10/4/2011,4/30/2012,No,,10.0,No,146,,,1 Car,,,7304,,No,,,,,No,No,,,3803,,,,,,,No,,,No,,,306,Clerk St,Bergen/Lafayette,Jersey City,07304,40.713197700000002,-74.072021599999999
65,120002210,One Family,SOLD,"JC, Heights",28 MANHATTAN AVE,,"$155,000 ",2.0,1,10,2/24/2012,5/16/2012,,,4.0,,10,,,None,,,7307,,No,,,,,No,No,,,4763,,,,,,,No,,,No,,,28,Manhattan Ave,The Heights,Jersey City,07307,40.742529300000001,-74.051284600000002
66,110013702,One Family,SOLD,"JC, Bergen-Lafayett",231 WHITON ST,,"$155,000 ",3.0,2,37,12/12/2011,6/1/2012,,,5.0,,37,,,"2 Cars, Garage, Detached",,,7304,,No,,,,,No,No,,,2943,,,,,,,No,,,No,,,231,Whiton St,Not Found,Jersey City,07304,40.710016000000003,-74.063292199999992
67,120003079,One Family,SOLD,Kearny,101 DEVON ST,,"$155,000 ",3.0,2,37,3/13/2012,6/13/2012,No,,6.0,Yes,36,,,1 Car,,,07032-2306,,No,,,,,No,No,,,"799,015",,,,,,,No,,,No,,,101,Devon St,Not Found,Kearny,07032,40.755406899999997,-74.153454799999992
68,120005971,Condominium,SOLD,Bayonne,129 WEST 33RD ST,C-2,"$155,000 ",1.0,1,20,5/16/2012,8/27/2012,,931.0,5.0,,20,121,,,1 Car,,07002-1987,No,,No,,,Yes,,,No,,6698,No,,No,,No,,,No,,,No,,129,W 33rd St,Bayonne,Bayonne,07002,40.6749285,-74.116592900000001
69,508632,Condominium,SOLD,"JC, Journal Square",2615 KENNEDY BLVD,304,"$155,500 ",1.0,1,10,9/15/2005,11/21/2005,,700.0,3.0,,10,245,,,None,,7306,No,,No,,,No,,,No,,944,No,,No,,No,,,No,,,No,,2615,John F Kennedy Blvd W,McGinley Square,Jersey City,07306,40.726217299999988,-74.07207609999999
70,504247,Condominium,SOLD,Union City,214 48TH ST,4,"$155,820 ",2.0,1,123,5/13/2005,10/14/2005,,600.0,5.0,,120,194,,,None,,7087,No,,No,,,No,,,No,,1595,No,,No,,No,,,No,,,No,,214,48th St,Not Found,Union City,07087,40.780421699999998,-74.018911299999999
71,308310,Condominium,SOLD,West New York,6600 BLVD EAST,20M,"$156,000 ",1.0,1,107,10/15/2003,3/11/2004,,850.0,4.0,,105,1000,,,Garage,,7093,Yes,,Yes,,,Yes,,,No,,,Yes,,Yes,,No,,,Yes,,,Yes,,Not Found,J F Kennedy Blvd E,Not Found,West New York,07093,40.785493700000004,-74.008134299999995
72,402193,Cooperative,SOLD,Union City,380 MOUNTAIN RD,2011,"$156,000 ",1.0,1,45,3/14/2004,7/1/2004,,650.0,3.0,,41,804,,,Other-See Remarks,,7087,Yes,,No,,,Yes,,,No,,,Yes,,No,,No,,,Yes,,,Yes,,380,Mountain Rd,Not Found,Union City,07087,40.761033599999998,-74.029517099999993
73,406657,One Family,SOLD,"JC, Heights",259 NORTH ST,,"$156,000 ",2.0,1,9,8/3/2004,10/13/2004,,,,,8,,,None,,,7305,,No,,,,,No,No,,,3132,,,,,,,No,,,No,,,259,North St,The Heights,Jersey City,07307,40.7554588,-74.052704399999996
