,MLS #,Type,Status,City,Address,Unit Number,Price,Bedrooms,Total Bathrooms,Days On Market,Listing Date,Closing Date,Short Sale Y/N,Approx Sq Ft,Total Rooms,Bank Owned Y/N,Days On MLS,Monthly Maintenance Fee,Short Sale (Y/N),PARKING AVAILABLE,PARKING AVAILABLE.1,PARKING AVAILABLE.2,Zip,Elevator,A/C Central,A/C Central.1,A/C Central.2,Terrace,Terrace.1,Terrace.2,Washer/Dryer,Washer/Dryer.1,Washer/Dryer.2,Taxes,Doorman,Doorman.1,Exercise Room,Exercise Room.1,Health Club,Health Club.1,New York View,New York View.1,New York View.2,River View,River View.1,River View.2,Street_Num,Street_Name,Neighborhood,City_X,Zip_Code,Latitude,Longitude
1113,80003854,Condominium,SOLD,Union City,605-607 NEW YORK AVE,301,"$270,000 ",2.0,2,56,3/19/2008,6/13/2008,,,4.0,,56,,,,1 Car,,07087-4030,Yes,,Yes,,,Yes,,,Yes,,,No,,No,,No,,,Yes,,,No,,607,New York Ave,Not Found,Union City,07087,40.7558139,-74.0385131
1114,80006749,Condominium,SOLD,West New York,5711 JEFFERSON ST,311,"$270,000 ",1.0,1,2,5/11/2008,6/18/2008,,993.0,4.0,,0,180.0,,,1 Car,,7093,Yes,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,5711,Jefferson St,Not Found,West New York,07093,40.7890123,-74.0219722
1115,80005950,Condominium,SOLD,Hoboken,307 MONROE ST,3,"$270,000 ",1.0,1,0,4/30/2008,7/2/2008,,540.0,4.0,,0,215.0,,,None,,07030-6638,No,,No,,,No,,,No,,2355,No,,No,,No,,,No,,,No,,307,Monroe St,Not Found,Hoboken,07030,40.7419982,-74.0391153
1116,70015725,Condominium,SOLD,"JC, Journal Square",4 BEACON WAY,210,"$270,000 ",1.0,1,161,11/20/2007,7/14/2008,,750.0,3.0,,160,492.0,,,Other-See Remarks,,7304,Yes,,Yes,,,No,,,Yes,,0,Yes,,No,,Yes,,,No,,,No,,4,Beacon Way,Bergen/Lafayette,Jersey City,07304,40.7226507,-74.0636758
1117,80009874,Condominium,SOLD,Union City,605 NEW YORK AVE,602,"$270,000 ",2.0,2,30,4/16/2008,7/16/2008,,735.0,4.0,,0,222.0,,,1 Car,,7087,Yes,,Yes,,,No,,,Yes,,,No,,No,,No,,,No,,,No,,605,New York Ave,Not Found,Union City,07087,40.7558239,-74.038758
1118,80003035,Cooperative,SOLD,Union City,380 MOUNTAIN RD,2205,"$270,000 ",1.0,1,108,3/3/2008,7/23/2008,,720.0,3.0,,106,852.0,,,Garage,,7087,Yes,,Yes,,,No,,,No,,,Yes,,Yes,,No,,,Yes,,,Yes,,380,Mountain Rd,Not Found,Union City,07087,40.7610336,-74.0295171
1119,80004847,One Family,SOLD,"JC, Heights",34 1/2 IRVING ST,,"$270,000 ",2.0,1,42,4/8/2008,7/30/2008,,,8.0,,42,,,2 Cars,,,07307-2544,,No,,,,,Yes,No,,,4222,,,,,,,No,,,No,,,2,Irving St,The Heights,Jersey City,07307,40.7528389,-74.0447131
1120,80005532,Condominium,SOLD,"JC, Journal Square",201 ST PAULS AVE,14J,"$270,000 ",1.0,1,66,4/22/2008,7/31/2008,,880.0,4.0,,67,410.0,,,"1 Car, Other-See Remarks",,07306-3766,Yes,,Yes,,,Yes,,,No,,4240,Yes,,Yes,,Yes,,,No,,,No,,201,St Pauls Ave,Journal Square,Jersey City,07306,40.7370989,-74.0602686
1121,80002125,One Family,SOLD,"JC, Journal Square",16 EMORY ST,,"$270,000 ",6.0,3,67,2/14/2008,8/1/2008,,,11.0,,67,,,None,,,07304-2565,,No,,,,,No,No,,,3939,,,,,,,No,,,No,,,16,Emory St,Not Found,Jersey City,07304,40.7197985,-74.072964
1122,80006113,One Family,SOLD,Guttenberg,313 70TH ST,,"$270,000 ",2.0,1,70,5/2/2008,8/19/2008,,,5.0,,70,,,"1 Car, Attached",,,07093-2415,,No,,,,,No,Yes,,,5800,,,,,,,No,,,No,,,313,70th St,Not Found,Guttenberg,07093,40.794547,-74.007953
1123,80001100,Condominium,SOLD,Secaucus,5 RIVER RD,5,"$270,000 ",2.0,1,123,1/11/2008,9/26/2008,,900.0,6.0,,110,134.0,,,"2 Cars, Covered",,07094-4009,No,,Yes,,,No,,,Yes,,2976,No,,No,,No,,,No,,,Yes,,5,River Rd,Not Found,Secaucus,07094,40.8047524,-74.0566781
1124,80009587,One Family,SOLD,Ridgefield Park,11 OVERPECK AVE,,"$270,000 ",2.0,1,69,7/15/2008,10/15/2008,,,6.0,,69,,,3+ Cars,,,07660-1811,,No,,,,,No,Yes,,,7636,,,,,,,No,,,No,,,11,Overpeck Ave,Not Found,Ridgefield Park,07660,40.852201,-74.018127
1125,70014552,One Family,SOLD,North Bergen,2014-2016 45TH ST,,"$270,000 ",5.0,3,360,10/26/2007,11/24/2008,,,8.0,,360,,,3+ Cars,,,07047-2631,,Yes,,,,,No,No,,,5153,,,,,,,No,,,No,,,2016,45th St,Not Found,North Bergen,07047,40.7845872,-74.0345359
1126,80012641,Condominium,SOLD,Hackensack,39 UNION ST,401,"$270,000 ",3.0,3,16,9/22/2008,2/10/2009,,1332.0,6.0,,15,255.0,,,"2 Cars, Covered, Other-See Remarks",,07601-4160,Yes,,Yes,,,No,,,No,,6839,No,,No,,No,,,No,,,No,,39,Union St,Not Found,Hackensack,07601,40.8797116,-74.0487704
1127,80007770,One Family,SOLD,North Bergen,1404 76TH ST,,"$270,000 ",5.0,3,151,6/5/2008,2/19/2009,,,12.0,,150,,,1 Car,,,07047-4007,,Yes,,,,,Yes,No,,,5123,,,,,,,No,,,No,,,1404,76th St,Not Found,North Bergen,07047,40.803573,-74.015413
1128,80012109,Condominium,SOLD,Guttenberg,7004 BLVD EAST,2C,"$270,000 ",2.0,2,136,9/12/2008,2/26/2009,,1532.0,6.0,,136,1234.0,,,Other-See Remarks,,07093-5002,Yes,,No,,,No,,,No,,7600,Yes,,Yes,,Yes,,,No,,,Yes,,Not Found,Guttenberg St,Not Found,Egg Harbor City,08215,39.539751,-74.617421
1129,80011441,Condominium,SOLD,Secaucus,380 FRONT ST,10,"$270,000 ",2.0,2,150,8/28/2008,3/20/2009,,1200.0,6.0,,150,209.0,,,2 Cars,,07094-3365,No,,No,,,No,,,No,,3652,No,,No,,No,,,No,,,Yes,,380,Front St,Not Found,Secaucus,07094,40.7957411,-74.066554
1130,80014714,Condominium,SOLD,Bayonne,86 WEST 33RD ST,308,"$270,000 ",3.0,1,132,11/11/2008,5/18/2009,,1215.0,6.0,,133,,,,"2 Cars, Garage",,07002-5817,Yes,,Yes,,,No,,,No,,6924,No,,No,,No,,,No,,,No,,86,W 33rd St,Bayonne,Bayonne,07002,40.6737756,-74.1147674
1131,90002635,Cooperative,SOLD,Weehawken,17 51ST ST,3,"$270,000 ",2.0,1,30,3/1/2009,6/9/2009,,938.0,6.0,,30,521.0,,,"1 Car, Other-See Remarks",,7086,No,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,17,51st St,Not Found,Weehawken,07086,40.7801002,-74.0127104
1132,80015005,One Family,SOLD,Glen Ridge,2 ADAMS PL,,"$270,000 ",3.0,2,107,11/18/2008,7/6/2009,,,7.0,,107,,,"2 Cars, Detached",,,07028-2019,,No,,,,,No,Yes,,,"10,152",,,,,,,No,,,No,,,2,Adams Pl,Not Found,Glen Ridge,07028,40.789325,-74.209773
1133,90004748,Condominium,SOLD,Hoboken,711 WILLOW AVE,1H,"$270,000 ",1.0,1,47,4/15/2009,8/14/2009,,508.0,3.0,,48,206.0,,,None,,07030-4015,Yes,,No,,,No,,,No,,4593,No,,No,,No,,,No,,,No,,711,Willow Ave,Not Found,Hoboken,07030,40.7455369,-74.0323082
1134,90003973,Cooperative,SOLD,Weehawken,17 51ST ST,1,"$270,000 ",2.0,1,60,3/28/2009,8/14/2009,,1000.0,5.0,,60,673.0,,,None,,07086-7243,No,,No,,,No,,,No,,,No,,No,,No,,,No,,,No,,17,51st St,Not Found,Weehawken,07086,40.7801002,-74.0127104
1135,90004620,Condominium,SOLD,Hoboken,64 2ND ST,207,"$270,000 ",1.0,1,67,4/9/2009,8/27/2009,,452.0,3.0,,66,166.0,,,"Other-See Remarks, None",,07030-4738,No,,No,,,No,,,No,,4773,No,,No,,No,,,No,,,No,,64,2nd St,Not Found,Hoboken,07030,40.7386845,-74.0299836
1136,90003992,Condominium,SOLD,"JC, Downtown",315 BARROW ST,4N,"$270,000 ",1.0,2,79,3/30/2009,9/14/2009,,600.0,5.0,,79,241.0,,,Other-See Remarks,,07302-3519,No,,No,,,No,,,No,,3321,No,,No,,No,,,No,,,No,,315,Barrow St,Van Vorst Park,Jersey City,07302,40.7197011,-74.0454381
1137,90001683,Condominium,SOLD,Newark,72 UNION ST,B-9,"$270,000 ",3.0,3,51,2/9/2009,9/14/2009,,1275.0,6.0,,51,135.0,,,2 Cars,,07105-1417,No,,Yes,,,No,,,Yes,,2910,No,,No,,No,,,No,,,No,,72,Union St,North Ironbound,Newark,07105,40.7312298,-74.1639853
1138,80007552,Condominium,SOLD,Union City,620 38TH ST,701,"$270,000 ",2.0,2,192,6/3/2008,9/22/2009,,930.0,5.0,,192,256.0,,,"1 Car, Garage",,7087,No,,Yes,,,No,,,No,,0,No,,No,,No,,,No,,,No,,620,38th St,Not Found,Union City,07087,40.7768877,-74.0302656
1139,90008432,Cooperative,SOLD,"JC, Downtown",135 MONTGOMERY ST,20G,"$270,000 ",2.0,1,39,7/7/2009,10/13/2009,,750.0,4.0,,39,1212.0,,,Other-See Remarks,,07302-3633,Yes,,Yes,,,No,,,No,,,Yes,,No,,No,,,No,,,No,,135,Montgomery St,The Waterfront,Jersey City,07302,40.7170398,-74.0405349
1140,90010634,One Family,SOLD,Wood-Ridge,306 MAIN AVE,,"$270,000 ",2.0,1,14,8/28/2009,10/16/2009,,,5.0,,13,,,"1 Car, Attached, Garage",,,07075-2018,,No,,,,,No,No,,,6520,,,,,,,No,,,No,,,306,Main Ave,Not Found,Wood-Ridge,07075,40.84919,-74.092305
1141,90006572,Condominium,SOLD,Secaucus,828 Harmon Cove Tower,828,"$270,000 ",2.0,2,107,5/26/2009,10/30/2009,,1379.0,5.0,,107,720.0,,,"1 Car, Detached",,07094-1720,Yes,,Yes,,,Yes,,,Yes,,4147,Yes,,Yes,,No,,,No,,,No,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
1142,90009725,Condominium,SOLD,"JC, West Bergen",56 COTTONWOOD ST,1,"$270,000 ",2.0,1,55,8/5/2009,11/23/2009,,1270.0,5.0,,55,180.0,,,1 Car,,07305-4832,No,,Yes,,,No,,,Yes,,4447,No,,No,,No,,,No,,,No,,56,Cottonwood St,Hackensack River Waterfront,Jersey City,07305,40.7066904,-74.1042647
1143,90013802,Cooperative,SOLD,Union City,100 MANHATTAN AVE,1712,"$270,000 ",2.0,2,6,11/2/2009,2/12/2010,,1140.0,5.0,,4,1065.0,,,1 Car,,07087-5240,Yes,,No,,,Yes,,,No,,0,Yes,,Yes,,Yes,,,Yes,,,Yes,,100,Manhattan Ave,Not Found,Union City,07087,40.7514201,-74.0385689
1144,90013452,Condominium,SOLD,Hoboken,218 JEFFERSON ST,4,"$270,000 ",1.0,1,15,10/27/2009,2/12/2010,,605.0,3.0,,15,0.0,,,None,,7030,No,,No,,,No,,,No,,0,No,,No,,No,,,No,,,No,,218,Jefferson St,Not Found,Hoboken,07030,40.740783,-74.037921
1145,90007867,One Family,SOLD,"JC, Journal Square",857 MONTGOMERY ST,,"$270,000 ",5.0,2,107,6/23/2009,3/11/2010,,,11.0,,107,,,1 Car,,,07306-5907,,No,,,,,No,Yes,,,5230,,,,,,,No,,,No,,,857,Montgomery St,McGinley Square,Jersey City,07306,40.7272225,-74.0728116
1146,90014234,Condominium,SOLD,East Rutherford,410 PATERSON AVE,B2,"$270,000 ",2.0,1,96,11/13/2009,4/16/2010,,,4.0,,93,205.0,,,1 Car,,07073-1201,No,,Yes,,,No,,,No,,3460,No,,No,,No,,,No,,,No,,410,Paterson Ave,Not Found,East Rutherford,07073,40.839181,-74.1005835
1147,90014550,One Family,SOLD,Union City,413 4TH ST,,"$270,000 ",3.0,1,101,11/24/2009,4/30/2010,,,8.0,,100,,,None,,,07087-4008,,No,,,,,No,Yes,,,5400,,,,,,,No,,,No,,,413,4th St,Not Found,Union City,07087,40.7543745,-74.039972
1148,100004466,Cooperative,SOLD,"JC, Downtown",135 MONTGOMERY ST,17H,"$270,000 ",2.0,1,23,4/6/2010,6/1/2010,,720.0,5.0,,23,942.0,,,Other-See Remarks,,7302,No,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,135,Montgomery St,The Waterfront,Jersey City,07302,40.7170398,-74.0405349
1149,100004439,One Family,SOLD,Bayonne,577 AVENUE A,,"$270,000 ",2.0,3,3,4/5/2010,6/1/2010,,,6.0,,3,,,None,,,07002-1703,,No,,,,,No,Yes,,,6225,,,,,,,No,,,No,,,577,Avenue A,Constable Hook,Bayonne,07002,40.668624,-74.12393
1150,90011184,Condominium,SOLD,Union City,620 38TH ST,204,"$270,000 ",2.0,2,189,9/11/2009,6/7/2010,,957.0,5.0,,189,262.0,,,"1 Car, Garage",,07087-1524,No,,Yes,,,No,,,No,,0,No,,No,,No,,,No,,,No,,620,38th St,Not Found,Union City,07087,40.7768877,-74.0302656
1151,90003151,Condominium,SOLD,North Bergen,8915 BERGENWOOD AVE,16,"$270,000 ",2.0,2,421,3/11/2009,6/11/2010,,1400.0,5.0,,421,330.0,,,1 Car,,07047-5349,Yes,,No,,,Yes,,,No,,7807,No,,No,,No,,,No,,,No,,8915,Bergenwood Ave,Not Found,North Bergen,07047,40.8100612,-74.0069407
1152,100002762,One Family,SOLD,North Bergen,4516 SMITH AVE,,"$270,000 ",3.0,2,51,3/4/2010,6/14/2010,No,,7.0,,51,,,Other-See Remarks,,,07047-2746,,No,,,,,No,Yes,,,4177,,,,,,,No,,,No,,,4516,Smith Ave,Not Found,North Bergen,07047,40.781569,-74.0265858
1153,90011768,Condominium,SOLD,Bayonne,255 BROADWAY,104,"$270,000 ",2.0,2,187,9/22/2009,6/23/2010,,1100.0,5.0,,187,221.0,No,,1 Car,,7002,Yes,,Yes,,,No,,,Yes,,4659,No,,No,,No,,,No,,,No,,255,Broadway,Constable Hook,Bayonne,07002,40.6554276,-74.1254553
1154,100003669,Condominium,SOLD,Hoboken,565 1ST ST,3,"$270,000 ",1.0,1,28,3/19/2010,6/30/2010,,550.0,3.0,,28,249.0,No,,None,,07030-6577,No,,No,,,No,,,Yes,,4233,No,,No,,No,,,No,,,No,,565,1st St,Not Found,Hoboken,07030,40.738989,-74.0396583
1155,100002590,Condominium,SOLD,"JC, West Bergen",8 CEDAR ST,1,"$270,000 ",2.0,1,85,3/1/2010,6/30/2010,,1288.0,6.0,,85,190.0,No,,2 Cars,,07305-4844,No,,Yes,,,No,,,Yes,,4700,No,,No,,No,,,No,,,Yes,,8,Cedar St,Hackensack River Waterfront,Jersey City,07305,40.705086,-74.104732
1156,100001665,Condominium,SOLD,Hoboken,700 1ST ST,2S,"$270,000 ",0.0,1,106,2/5/2010,7/8/2010,,600.0,2.0,,106,210.0,,,Other-See Remarks,,07030-8804,Yes,,Yes,,,Yes,,,Yes,,5976,Yes,,No,,Yes,,,No,,,No,,700,1st St,Not Found,Hoboken,07030,40.7394237,-74.0419952
1157,100001449,Condominium,SOLD,"JC, Journal Square",53 DUNCAN AVE,52,"$270,000 ",2.0,2,108,2/2/2010,7/8/2010,,1140.0,5.0,,108,468.0,No,,Other-See Remarks,,07304-2133,Yes,,No,,,No,,,No,,4080,No,,No,,No,,,No,,,No,,53,Duncan Ave,McGinley Square,Jersey City,07306,40.7246069,-74.0724966
1158,100003460,Condominium,SOLD,"JC, Downtown",51 MERCER ST,1A,"$270,000 ",1.0,1,90,3/17/2010,7/15/2010,,780.0,4.0,,90,0.0,,,None,,07302-5507,No,,No,,,No,,,No,,6337,No,,No,,No,,,No,,,No,,51,Mercer St,Lower Manhattan,New York,10013,40.7218303,-74.0012585
1159,100002366,Condominium,SOLD,"JC, West Bergen",41 COTTONWOOD ST,24Q,"$270,000 ",2.0,1,50,2/18/2010,8/12/2010,,1271.0,5.0,,45,190.0,No,,"1 Car, 3+ Cars",,07305-4831,No,,Yes,,,Yes,,,Yes,,4807,No,,No,,No,,,No,,,No,,41,Cottonwood St,Hackensack River Waterfront,Jersey City,07305,40.7066778,-74.1043064
1160,100002075,Cooperative,SOLD,Weehawken,1055 BLVD EAST,E8,"$270,000 ",2.0,1,108,2/16/2010,8/30/2010,,1100.0,4.0,,108,939.0,,,None,,07086-7258,Yes,,No,,,No,,,No,,,No,,No,,No,,,Yes,,,Yes,,500,Boulevard E,Not Found,Weehawken,07086,40.764531,-74.022496
1161,100002588,One Family,SOLD,Fairlawn,25-22 KIPP ST,,"$270,000 ",2.0,1,174,2/28/2010,9/23/2010,Yes,,7.0,,173,,,"2 Cars, Detached",,,7410,,Yes,,,,,No,No,,,7128,,,,,,,No,,,No,,,25-22,Kipp St,Not Found,Fair Lawn,07410,40.934379,-74.115483
1162,100007348,Condominium,SOLD,North Bergen,8701 BERGENLINE AVE,B2,"$270,000 ",2.0,2,100,6/2/2010,10/20/2010,,1365.0,7.0,,99,240.0,,,"1 Car, Garage",,07047-5255,Yes,,Yes,,,Yes,,,No,,5494,No,,No,,No,,,No,,,No,,8701,Bergenline Ave,Not Found,North Bergen,07047,40.8066448,-74.0031756
1163,100011841,Condominium,SOLD,West New York,6050 BLVD EAST,20E,"$270,000 ",1.0,1,29,9/16/2010,11/23/2010,,956.0,4.0,No,29,823.0,No,,1 Car,,07093-3925,Yes,,Yes,,,Yes,,,No,,6290,Yes,,Yes,,No,,,Yes,,,Yes,,Not Found,J F Kennedy Blvd E,Not Found,West New York,07093,40.7854937,-74.0081343
1164,90014025,Condominium,SOLD,Guttenberg,7000 BLVD EAST,24d,"$270,000 ",2.0,2,346,11/10/2009,12/2/2010,,1237.0,6.0,No,346,,No,,Covered,,07093-4839,Yes,,Yes,,,Yes,,,No,,8607,Yes,,Yes,,Yes,,,Yes,,,Yes,,Not Found,Guttenberg St,Not Found,Egg Harbor City,08215,39.539751,-74.617421
1165,100012062,One Family,SOLD,Kearny,750 PASSAIC AVE,,"$270,000 ",3.0,2,16,9/21/2010,12/10/2010,No,,8.0,No,16,,,"Attached, Garage",,,07032-1302,,Yes,,,,,No,No,,,9179,,,,,,,No,,,Yes,,,750,Passaic Ave,Not Found,Kearny,07032,40.7770086,-74.1483518
1166,100014459,Condominium,SOLD,Hoboken,551 OBSERVER HIGHWAY,2M,"$270,000 ",0.0,1,16,11/18/2010,1/27/2011,,880.0,2.0,No,16,394.0,No,,"1 Car, Attached, Covered, Garage, Other-See Remarks",,07030-6561,Yes,,No,,,Yes,,,Yes,,4345,Yes,,Yes,,No,,,Yes,,,Yes,,551,Observer Hwy,Not Found,Hoboken,07030,40.7370905,-74.0398707
1167,100010598,Condominium,SOLD,Union City,809 22ND ST,902,"$270,000 ",2.0,2,56,8/16/2010,2/2/2011,,1006.0,5.0,,56,398.0,,,"1 Car, Covered, Garage",,07087-2108,Yes,,No,,,No,,,Yes,,0,Yes,,Yes,,No,,,Yes,,,Yes,,809,22nd St,Not Found,Union City,07087,40.768013,-74.037812
1168,100015045,Condominium,SOLD,"JC, Downtown",200 6TH ST,4R,"$270,000 ",1.0,1,0,12/8/2010,2/7/2011,,575.0,3.0,,0,233.0,,,Other-See Remarks,,7302,No,,No,,,No,,,No,,0,No,,No,,No,,,No,,,No,,200,6th St,Historic Downtown,Jersey City,07302,40.7252249,-74.0425067
1169,100012320,Condominium,SOLD,Hoboken,740 WASHINGTON ST,6,"$270,000 ",1.0,1,86,9/27/2010,2/8/2011,,544.0,3.0,,86,225.0,,,None,,07030-5015,No,,No,,,No,,,No,,3995,No,,No,,No,,,No,,,No,,740,Washington St,Not Found,Hoboken,07030,40.7459343,-74.0285043
1170,100010630,Condominium,SOLD,Union City,809 22ND ST,807,"$270,000 ",2.0,2,79,8/16/2010,2/24/2011,,1000.0,5.0,,78,396.0,,,"1 Car, Covered, Garage",,07087-2108,Yes,,No,,,No,,,Yes,,0,Yes,,Yes,,No,,,Yes,,,Yes,,809,22nd St,Not Found,Union City,07087,40.768013,-74.037812
1171,100007360,One Family,SOLD,Union City,1608 KENNEDY BLVD,,"$270,000 ",3.0,1,264,6/4/2010,3/4/2011,,,6.0,,264,,,"3+ Cars, Garage, Detached",,,07087-1912,,No,,,,,No,No,,,"10,346",,,,,,,No,,,No,,,1608,John F Kennedy Blvd W,Not Found,Union City,07047,40.7651583,-74.0423241
1172,100014240,One Family,SOLD,Ridgefield,420 BROAD AVE,,"$270,000 ",3.0,1,66,11/12/2010,4/5/2011,,,6.0,,66,,,1 Car,,,07657-2324,,No,,,,,No,No,,,5158,,,,,,,No,,,No,,,420,Broad Ave,Not Found,Ridgefield,07657,40.8278553,-74.0101746
1173,110003639,One Family,SOLD,Bergenfield,129 PROSPECT AVE,,"$270,000 ",0.0,0,0,3/28/2011,4/8/2011,,,0.0,,0,,,Garage,,,07621-1908,,No,,,,,No,No,,,,,,,,,,No,,,No,,,129,S Prospect Ave,Not Found,Bergenfield,07621,40.923444,-74.006305
1174,100011192,Condominium,SOLD,"JC, West Bergen",26 DOGWOOD ST,15B,"$270,000 ",3.0,1,252,8/31/2010,6/10/2011,,1271.0,6.0,No,252,190.0,No,,"1 Car, 3+ Cars",,07305-4842,No,,Yes,,,Yes,,,Yes,,5685,No,,No,,No,,,No,,,No,,26,Dogwood St,Hackensack River Waterfront,Jersey City,07305,40.7057731,-74.1045261
1175,110005287,Condominium,SOLD,"JC, Downtown",45 RIVER DR SOUTH,1201,"$270,000 ",0.0,1,17,5/2/2011,7/8/2011,,567.0,2.0,No,16,224.0,No,,None,,7310,Yes,,No,,,No,,,No,,1808,Yes,,No,,No,,,Yes,,,Yes,,45,River Dr S,The Waterfront,Jersey City,07310,40.728247,-74.03201
1176,110006093,Condominium,SOLD,Secaucus,16 MARINA KEY,1,"$270,000 ",1.0,1,20,5/18/2011,7/25/2011,,,5.0,,19,,,,"2 Cars, Attached, Covered",,07094-2205,No,,Yes,,,No,,,Yes,,,Yes,,No,,No,,,No,,,Yes,,Not Found,Not Found,Not Found,Maryna,Not Found,54.0884451,22.7320631
1177,110007311,Condominium,SOLD,"JC, Downtown",229 3RD ST,3L,"$270,000 ",1.0,1,0,6/17/2011,8/2/2011,,558.0,3.0,,0,236.0,,,None,,7302,No,,Yes,,,No,,,No,,,No,,No,,No,,,No,,,No,,229,3rd St,Not Found,Hoboken,07030,40.7404829,-74.0328286
1178,100012005,Condominium,SOLD,Secaucus,116 RIVERVIEW CT,116,"$270,000 ",2.0,2,242,9/20/2010,9/1/2011,,1104.0,5.0,No,242,187.0,No,,1 Car,,07094-4061,No,,No,,,No,,,Yes,,4247,No,,No,,No,,,No,,,No,,116,Riverview Ct,Not Found,Secaucus,07094,40.8034364,-74.0589587
1179,100013288,One Family,SOLD,"JC, West Bergen",15-17 EVERETT ST,,"$270,000 ",4.0,2,267,10/21/2010,9/2/2011,No,,10.0,No,267,,,"2 Cars, Garage",,,7304,,No,,,,,No,No,,,8449,,,,,,,No,,,No,,,17,Everett St,West Side,Jersey City,07304,40.7209646,-74.0893977
1180,110004264,Condominium,SOLD,"JC, Greenville",43 INDEPENDENCE WAY,43,"$270,000 ",1.0,1,112,4/11/2011,9/13/2011,,850.0,4.0,No,112,500.0,No,,"1 Car, Tandem-Private",,7305,Yes,,Yes,,,Yes,,,Yes,,,Yes,,Yes,,Yes,,,Yes,,,Yes,,43,Independence Way,Not Found,Jersey City,07305,40.6880453,-74.0745938
1181,110003620,Condominium,SOLD,Hoboken,1015 GRAND ST,4F,"$270,000 ",1.0,1,84,3/28/2011,10/13/2011,,550.0,3.0,,83,174.0,,,None,,07030-2156,Yes,,Yes,,,No,,,No,,4745,No,,No,,No,,,No,,,No,,1015,Grand St,Not Found,Hoboken,07030,40.7499935,-74.0326858
1182,100012432,Condominium,SOLD,North Bergen,3601 LINCOLN TERRACE,3601,"$270,000 ",3.0,3,339,9/25/2010,10/21/2011,,,7.0,No,335,120.0,Yes,,Garage,,07047-2338,No,,Yes,,,No,,,No,,7019,No,,No,,No,,,No,,,No,,3601,Lincoln Terrace,Not Found,North Bergen,07047,40.7771239,-74.0338012
1183,110002280,Condominium,SOLD,Bayonne,23 BAYSIDE DR,23,"$270,000 ",2.0,3,13,2/26/2011,12/1/2011,,1832.0,7.0,No,13,295.0,Yes,,"1 Car, Attached, Garage",,07002-1278,No,,Yes,,,No,,,No,,9746,No,,No,,No,,,No,,,Yes,,23,Bayside Dr,Not Found,Bayonne,07002,40.657162,-74.136202
1184,110008537,Condominium,SOLD,Union City,515 30TH ST,3B,"$270,000 ",2.0,2,74,7/19/2011,12/30/2011,,1000.0,5.0,No,74,283.0,No,,"1 Car, Covered, Garage",,07087-3806,Yes,,Yes,,,No,,,Yes,,5983,No,,No,,No,,,Yes,,,No,,515,30th St,Not Found,Union City,07087,40.7714024,-74.0304618
1185,110012221,Condominium,SOLD,Union City,135 38TH ST,502,"$270,000 ",2.0,2,23,10/26/2011,1/11/2012,,1067.0,5.0,,23,300.0,,,"1 Car, Covered, Garage",,07087-6094,Yes,,Yes,,,No,,,Yes,,4000,No,,Yes,,No,,,No,,,No,,135,38th St,Not Found,Union City,07087,40.7734955,-74.0230454
1186,110009353,One Family,SOLD,"JC, Journal Square",19 EMORY ST,,"$270,000 ",3.0,2,51,8/8/2011,2/10/2012,No,1650.0,7.0,No,51,,,Other-See Remarks,,,7304,,No,,,,,No,Yes,,,3866,,,,,,,No,,,No,,,19,Emory St,McGinley Square,Jersey City,07304,40.719409,-74.0724438
1187,110010469,Condominium,SOLD,Hoboken,706 WILLOW AVE,3N/3R,"$270,000 ",1.0,1,84,9/9/2011,2/13/2012,,683.0,4.0,,84,273.0,,,"Other-See Remarks, None",,07030-4060,No,,No,,,No,,,No,,5631,No,,No,,No,,,No,,,No,,706,Willow Ave,Not Found,Hoboken,07030,40.7454865,-74.0323254
1188,110012100,Condominium,SOLD,"JC, Downtown",158 WAYNE ST,216A,"$270,000 ",1.0,1,96,10/21/2011,2/23/2012,,807.0,4.0,,96,455.0,,,1 Car,,7302,Yes,,Yes,,,No,,,Yes,,6503,No,,Yes,,Yes,,,No,,,No,,158,Wayne St,Downtown Jersey City,Jersey City,07302,40.7208416,-74.0494175
1189,110000461,Condominium,SOLD,Bayonne,73 BOATWORKS DR,73,"$270,000 ",2.0,3,338,1/13/2011,2/28/2012,,1520.0,6.0,No,338,330.0,Yes,,"2 Cars, Attached, Garage",,07002-1200,No,,Yes,,,Yes,,,Yes,,7715,No,,No,,No,,,No,,,Yes,,73,Boatworks Dr,Constable Hook,Bayonne,07002,40.6574459,-74.1350035
1190,110004945,Condominium,SOLD,"JC, West Bergen",20 BUTTERNUT ST,52I,"$270,000 ",2.0,2,288,4/24/2011,4/16/2012,,1398.0,5.0,No,286,230.0,No,,"1 Car, 3+ Cars",,7305,No,,Yes,,,Yes,,,Yes,,6082,No,,No,,No,,,No,,,No,,20,Butternut St,Hackensack River Waterfront,Jersey City,07305,40.7085117,-74.1051388
1191,110011187,Condominium,SOLD,Secaucus,1432 HARMON COVE TOWER,1432,"$270,000 ",2.0,2,101,9/27/2011,4/23/2012,,1525.0,6.0,No,101,807.0,No,,"1 Car, Covered, Garage",,07094-1757,Yes,,Yes,,,Yes,,,Yes,,5118,Yes,,Yes,,No,,,No,,,Yes,,Not Found,Harmon Cove Tower,Not Found,Secaucus,07094,40.7821353,-74.0788455
